CustomerKey|CustomerName|Gender|birthdate|MaritialStatus|EducationLevel|Occupation|AnnualIncome|Totalchildren
11330|RYAN THOMPSON|Male|1940-05-13|M|Graduate Degree|Management|110000.0|2
11331|SAMANTHA JENKINS|Female|1968-07-06|M|Partial College|Skilled Manual|90000.0|4
11332|DEANNA RAMOS|Female|1962-10-04|S|Graduate Degree|Manual|10000.0|1
11333|EMILY MILLER|Female|1962-07-10|M|Graduate Degree|Clerical|20000.0|1
11334|NICOLE BROWN|Female|1961-03-22|M|Bachelors|Manual|10000.0|1
11335|CARLA RAMAN|Female|1961-06-24|M|Bachelors|Manual|10000.0|1
11336|SHAUN RAJI|Male|1962-03-12|M|Graduate Degree|Clerical|20000.0|1
11337|JEROME ROMERO|Male|1961-09-21|M|Bachelors|Manual|10000.0|1
11338|FRANK NAVARRO|Male|1961-08-10|M|Graduate Degree|Clerical|20000.0|1
11339|DENNIS SHE|Male|1961-07-08|S|Graduate Degree|Clerical|20000.0|1
11340|MELODY MUNOZ|Female|1936-04-06|M|Graduate Degree|Clerical|10000.0|1
11341|RANDY ZENG|Male|1936-08-21|M|Graduate Degree|Clerical|20000.0|1
11342|MARSHALL WANG|Male|1962-03-11|M|Graduate Degree|Clerical|30000.0|5
11343|ARTHUR CARLSON|Male|1958-09-13|M|Bachelors|Manual|10000.0|1
11344|JESSIE JIMENEZ|Female|1957-07-24|M|Partial College|Manual|10000.0|1
11345|ROBIN RAMOS|Female|1957-03-12|S|Partial College|Manual|10000.0|1
11346|DEANNA GUTIERREZ|Female|1955-05-22|S|Partial College|Manual|10000.0|2
11347|ROY NAVARRO|Male|1955-12-23|M|Partial College|Manual|10000.0|2
11348|SHAWN RAI|Male|1955-09-22|M|Partial College|Manual|10000.0|2
11349|MINDY LUO|Female|1954-09-03|M|Partial College|Manual|10000.0|2
11350|CARA ZHOU|Female|1937-01-14|M|Graduate Degree|Clerical|30000.0|1
11351|ANNE RAMOS|Female|1939-04-06|S|Bachelors|Clerical|20000.0|1
11352|RAYMOND RODRIGUEZ|Male|1940-03-07|M|Partial College|Manual|10000.0|2
11353|CARRIE ORTEGA|Female|1941-06-11|S|Bachelors|Clerical|30000.0|1
11354|DEANNA SUAREZ|Female|1942-02-23|M|Partial College|Manual|20000.0|1
11355|ROBERTO GUTIERREZ|Male|1942-12-28|M|Graduate Degree|Clerical|40000.0|1
11356|TERRENCE CARSON|Male|1980-05-27|S|Partial College|Manual|10000.0|0
11357|RAMON YE|Male|1979-03-23|S|Partial College|Manual|10000.0|0
11358|CYNTHIA MALHOTRA|Female|1978-11-11|S|Partial College|Manual|10000.0|0
11359|JARROD PRASAD|Male|1978-09-04|S|Partial College|Manual|10000.0|0
11360|TYRONE SERRANO|Male|1978-08-02|S|Partial College|Manual|10000.0|0
11361|CINDY RAMOS|Female|1977-04-28|M|High School|Manual|10000.0|0
11362|DAMIEN SHAN|Male|1977-11-11|M|High School|Manual|10000.0|0
11363|JULIAN ROSS|Male|1977-10-20|S|High School|Manual|10000.0|0
11365|BRITTNEY SUN|Female|1979-06-09|S|High School|Manual|10000.0|1
11366|VIRGINIA PATEL|Female|1979-10-25|M|Bachelors|Clerical|20000.0|0
11367|CALVIN NARA|Male|1979-02-22|M|Bachelors|Clerical|20000.0|0
11368|EDWARD MILLER|Male|1978-11-25|S|High School|Manual|10000.0|1
11369|ASHLEE TANG|Female|1978-08-04|M|Bachelors|Clerical|20000.0|0
11370|ALICIA XU|Female|1978-04-01|M|Bachelors|Clerical|20000.0|0
11371|LACEY JAI|Female|1978-05-27|M|Bachelors|Clerical|20000.0|0
11372|WENDY ROMERO|Female|1978-05-15|S|Bachelors|Clerical|20000.0|0
11373|CARLY LUO|Female|1943-09-20|M|Bachelors|Clerical|30000.0|1
11374|JIMMY ORTEGA|Male|1943-06-28|S|Bachelors|Clerical|30000.0|1
11375|FRANCISCO MARTINEZ|Male|1943-05-09|M|Bachelors|Clerical|30000.0|1
11376|LANCE VAZQUEZ|Male|1943-06-10|S|Graduate Degree|Clerical|40000.0|1
11377|DAVID ROBINETT|Male|1961-02-23|M|Graduate Degree|Clerical|30000.0|4
11378|SHANNON LIANG|Female|1960-05-22|S|High School|Manual|10000.0|1
11379|GARY VAZQUEZ|Male|1959-11-18|M|High School|Manual|10000.0|1
11380|MITCHELL KUMAR|Male|1959-03-02|S|Partial College|Manual|20000.0|2
11381|MEREDITH RAMAN|Female|1959-08-22|M|Partial College|Manual|20000.0|2
11382|EDWARD PATTERSON|Male|1958-01-19|M|Partial College|Manual|20000.0|2
11384|TIFFANY WANG|Female|1960-10-16|M|Bachelors|Clerical|30000.0|3
11385|MIGUEL ALLEN|Male|1960-08-11|S|Bachelors|Clerical|30000.0|3
11387|MEGAN RAMIREZ|Female|1959-06-02|S|Graduate Degree|Clerical|40000.0|3
11388|JOSEPH MARTIN|Male|1959-07-24|M|Graduate Degree|Clerical|40000.0|3
11389|KARL SHAN|Male|1970-04-24|S|High School|Manual|10000.0|1
11390|CHRISTINE RAJI|Female|1970-10-19|S|High School|Manual|10000.0|1
11391|LINDSAY XIE|Female|1970-12-27|S|High School|Manual|10000.0|2
11392|WILLIE ZHAO|Male|1970-02-07|S|High School|Manual|10000.0|2
11393|KURT PAL|Male|1969-01-17|S|High School|Manual|10000.0|2
11394|GEORGE MCDONALD|Male|1969-10-23|S|High School|Manual|10000.0|2
11395|BETH GUTIERREZ|Female|1970-10-18|S|Bachelors|Clerical|30000.0|0
11396|IAN LOPEZ|Male|1969-10-05|M|High School|Manual|10000.0|2
11397|LATOYA SHAN|Female|1969-06-04|S|Partial College|Manual|20000.0|0
11398|COLIN NATH|Male|1969-09-09|S|Bachelors|Clerical|30000.0|0
11399|BRENDA MEHTA|Female|1969-08-04|S|Bachelors|Clerical|30000.0|1
11400|FRANKLIN RAJI|Male|1969-04-19|S|Graduate Degree|Clerical|40000.0|0
11401|LINDA NAVARRO|Female|1969-08-26|M|Graduate Degree|Clerical|40000.0|0
11402|KELLI CAI|Female|1969-11-20|M|Graduate Degree|Clerical|40000.0|0
11403|NANCY SCHMIDT|Female|1969-01-09|S|Graduate Degree|Clerical|40000.0|0
11404|MEGAN TAYLOR|Female|1952-01-01|S|Partial College|Manual|10000.0|3
11405|BONNIE GOEL|Female|1952-02-17|S|Partial College|Manual|10000.0|3
11406|LATOYA XU|Female|1952-07-03|M|Partial College|Manual|20000.0|2
11407|MARIO SHE|Male|1952-04-02|M|Partial College|Manual|20000.0|2
11408|DARREN GILL|Male|1953-05-14|M|High School|Manual|10000.0|2
11409|JACQUELINE HAYES|Female|1968-03-05|S|High School|Manual|10000.0|2
11410|MAURICE GOEL|Male|1968-08-25|M|Partial College|Manual|20000.0|1
11411|DEVIN ROSS|Male|1954-02-12|M|Partial College|Professional|80000.0|3
11412|SYDNEY BRYANT|Female|1954-04-09|S|Partial College|Professional|80000.0|4
11413|MEGAN STEWART|Female|1954-04-15|M|Partial College|Professional|80000.0|4
11414|IAN RICHARDSON|Male|1954-03-18|S|Partial College|Professional|80000.0|4
11415|RANDY SHE|Male|1944-06-05|S|Partial College|Professional|90000.0|5
11416|KATRINA BECKER|Female|1945-03-19|M|Partial High School|Skilled Manual|60000.0|3
11417|LACEY ZHENG|Female|1945-02-26|M|High School|Professional|70000.0|5
11418|RAFAEL HU|Male|1945-02-09|S|Partial College|Professional|90000.0|5
11419|KYLE SCOTT|Male|1945-02-18|M|Graduate Degree|Management|150000.0|3
11420|JORDAN TURNER|Male|1946-07-12|M|Bachelors|Management|100000.0|2
11421|AMY SUN|Female|1946-07-19|M|Bachelors|Management|110000.0|3
11422|DUSTIN DENG|Male|1946-09-01|M|Bachelors|Management|170000.0|4
11423|JASMINE STEWART|Female|1954-11-05|M|Partial College|Professional|80000.0|4
11424|PAMELA GARCIA|Female|1953-12-07|M|Partial College|Professional|80000.0|4
11425|ARIANA GRAY|Female|1954-08-06|M|High School|Professional|90000.0|4
11426|KRISTOPHER MEHTA|Male|1953-10-02|M|Bachelors|Management|110000.0|3
11427|DESIREE DOMINGUEZ|Female|1953-12-18|M|Partial College|Professional|110000.0|2
11428|DEANNA PEREZ|Female|1953-08-22|S|Bachelors|Management|120000.0|2
11429|MARCO LOPEZ|Male|1952-07-16|M|Partial College|Professional|80000.0|4
11430|CASEY YUAN|Female|1952-03-24|M|High School|Professional|90000.0|4
11431|BRYANT GARCIA|Male|1952-10-27|M|Partial College|Professional|110000.0|4
11432|DOMINIQUE PRASAD|Female|1951-09-11|M|High School|Professional|80000.0|4
11433|MAURICE SHAN|Male|1951-09-02|M|High School|Professional|80000.0|5
11434|ANDRE LOPEZ|Male|1951-05-06|M|Partial College|Professional|170000.0|5
11435|ROBIN ROMERO|Female|1950-03-06|S|Partial College|Management|100000.0|3
11436|TAYLOR COX|Female|1950-09-18|M|Partial College|Management|160000.0|3
11437|ALFREDO MORENO|Male|1949-12-17|M|High School|Management|90000.0|4
11438|JENNY NARA|Female|1949-10-14|M|High School|Management|130000.0|4
11439|JANET MUNOZ|Female|1948-05-17|M|High School|Management|90000.0|4
11440|SERGIO WEBER|Male|1947-09-27|M|Partial High School|Skilled Manual|80000.0|5
11441|ERIKA GOMEZ|Female|1947-06-12|M|Partial High School|Skilled Manual|90000.0|5
11442|JOSEPH HARRIS|Male|1947-11-14|M|Partial High School|Skilled Manual|90000.0|5
11443|GRACE GRIFFIN|Female|1976-05-22|S|Bachelors|Professional|60000.0|0
11444|TINA MEHTA|Female|1976-04-28|M|Bachelors|Professional|70000.0|0
11445|KARI KIM|Female|1974-07-21|S|Bachelors|Professional|70000.0|0
11446|BETHANY CHANDER|Female|1974-08-12|S|Bachelors|Professional|70000.0|0
11447|JENNIFER ROBERTS|Female|1974-08-16|M|Bachelors|Professional|70000.0|0
11448|KYLE PATTERSON|Male|1975-04-28|S|Bachelors|Professional|80000.0|0
11449|ALVIN HU|Male|1975-02-02|M|Bachelors|Professional|80000.0|0
11450|BRETT MEHTA|Male|1975-11-12|S|High School|Management|130000.0|4
11451|RUBEN MUÑOZ|Male|1974-11-09|S|Bachelors|Professional|70000.0|0
11452|ERIKA RUBIO|Female|1973-11-05|S|Bachelors|Professional|80000.0|0
11453|STANLEY MALHOTRA|Male|1973-08-21|S|Bachelors|Professional|80000.0|0
11454|MELINDA NAVARRO|Female|1974-04-22|S|Bachelors|Professional|80000.0|0
11455|ROSS SANZ|Male|1974-04-21|M|High School|Management|100000.0|0
11456|JON GAO|Male|1974-07-08|M|Partial High School|Professional|120000.0|5
11457|JAIME GUTIERREZ|Female|1973-05-21|M|Bachelors|Professional|90000.0|0
11458|BIANCA LIU|Female|1973-04-05|M|High School|Management|100000.0|0
11459|TASHA DENG|Female|1972-10-13|S|Bachelors|Professional|80000.0|0
11460|MELVIN CHANDE|Male|1972-10-07|S|Bachelors|Professional|90000.0|0
11461|VICTOR JIMENEZ|Male|1972-03-25|S|Bachelors|Professional|90000.0|0
11462|LAURA LIN|Female|1972-01-19|M|High School|Management|110000.0|0
11463|ALISHA BECK|Female|1972-03-12|M|High School|Management|110000.0|0
11464|ALEJANDRO HUANG|Male|1971-11-16|M|Bachelors|Professional|90000.0|0
11465|LOUIS LUO|Male|1971-02-19|M|Bachelors|Professional|90000.0|0
11466|GRANT TANG|Male|1971-08-03|M|Partial High School|Management|150000.0|0
11467|ARTURO ZHENG|Male|1969-10-07|M|Graduate Degree|Management|170000.0|1
11468|JACLYN ANDERSEN|Female|1975-06-18|M|Bachelors|Skilled Manual|40000.0|1
11469|EDWIN RAJI|Male|1973-04-16|S|Partial High School|Manual|10000.0|0
11470|JAY SUAREZ|Male|1973-09-25|S|Partial High School|Manual|20000.0|0
11471|LATASHA SUAREZ|Female|1973-09-25|S|Partial College|Clerical|30000.0|0
11472|KENNETH KUMAR|Male|1963-04-03|S|Bachelors|Professional|60000.0|3
11473|GRACE HENDERSON|Female|1980-08-02|S|Partial High School|Manual|20000.0|0
11474|MELVIN XU|Male|1980-02-22|S|Partial High School|Manual|20000.0|0
11475|CESAR SUBRAM|Unknown|1978-10-09|S|High School|Manual|30000.0|0
11476|ERIKA NAVARRO|Female|1974-11-17|M|Bachelors|Skilled Manual|40000.0|1
11477|TRISTAN HUGHES|Male|1973-06-25|S|High School|Manual|30000.0|0
11478|BILLY HERNANDEZ|Male|1973-02-25|S|High School|Manual|30000.0|0
11479|DARRYL WU|Male|1973-04-22|M|Bachelors|Skilled Manual|40000.0|1
11480|COLLEEN MA|Female|1973-03-11|M|Bachelors|Skilled Manual|40000.0|1
11481|ERICA HU|Female|1973-05-23|M|Bachelors|Skilled Manual|40000.0|1
11482|ADRIENNE TORRES|Female|1972-07-19|S|High School|Manual|30000.0|0
11483|CALVIN CHANDE|Male|1972-05-22|M|Bachelors|Skilled Manual|40000.0|1
11484|ERICK SAI|Male|1972-03-06|S|Partial College|Clerical|40000.0|2
11485|DONALD CHANDRA|Male|1972-08-07|M|Partial College|Clerical|40000.0|2
11486|ARIANA ROGERS|Female|1971-05-25|S|Partial High School|Manual|10000.0|0
11487|MORGAN JONES|Female|1971-07-09|S|Partial High School|Manual|10000.0|0
11488|JERMAINE LOPEZ|Male|1971-09-21|S|Partial High School|Manual|20000.0|0
11489|DEBORAH GOEL|Female|1971-03-07|S|Partial High School|Manual|20000.0|0
11490|DANNY RUBIO|Male|1971-01-06|S|Partial High School|Manual|20000.0|0
11491|ANDRE PEREZ|Male|1971-04-06|M|Partial High School|Manual|20000.0|0
11492|TERRENCE CHANDER|Male|1971-11-19|S|High School|Manual|30000.0|0
11493|DAWN WU|Female|1970-12-02|S|Partial College|Clerical|40000.0|2
11495|FRANCIS JIMENEZ|Male|1971-09-04|S|Partial College|Clerical|40000.0|2
11496|GARY ORTEGA|Male|1970-10-17|S|Partial College|Clerical|40000.0|2
11497|KATRINA NATH|Female|1970-11-26|S|Partial College|Clerical|40000.0|2
11499|PEDRO VANCE|Male|1974-11-14|S|Partial College|Clerical|40000.0|3
11500|SARAH SIMMONS|Female|1974-09-18|S|Graduate Degree|Skilled Manual|40000.0|0
11501|BRANDY CHANDRA|Female|1975-07-07|S|Partial College|Clerical|40000.0|3
11502|JARED PETERSON|Male|1975-03-07|S|Partial College|Clerical|40000.0|4
11503|DENNIS WU|Male|1930-10-13|M|Graduate Degree|Skilled Manual|50000.0|1
11504|JORDAN BAKER|Female|1931-04-20|M|Bachelors|Skilled Manual|40000.0|1
11505|JASMINE POWELL|Female|1966-07-07|S|Graduate Degree|Skilled Manual|60000.0|0
11506|NICHOLAS BROWN|Male|1966-05-17|S|Graduate Degree|Skilled Manual|60000.0|0
11507|ISABELLA RUSSELL|Female|1966-11-20|S|Graduate Degree|Skilled Manual|60000.0|0
11508|ELIZABETH WILSON|Female|1966-07-07|S|Graduate Degree|Skilled Manual|60000.0|0
11509|ROGER HARUI|Female|1953-07-26|M|Bachelors|Skilled Manual|30000.0|1
11510|SETH ROBERTS|Male|1953-07-13|M|Bachelors|Skilled Manual|30000.0|1
11511|CALEB PERRY|Male|1953-06-14|M|Bachelors|Skilled Manual|30000.0|1
11512|NATALIE CAMPBELL|Female|1954-08-13|S|Partial High School|Manual|20000.0|3
11513|ALYSSA HOWARD|Female|1954-09-27|S|Partial High School|Manual|20000.0|3
11514|DALTON DIAZ|Male|1954-04-20|M|High School|Clerical|30000.0|1
11515|SHANNON HUANG|Female|1954-02-25|M|High School|Clerical|30000.0|1
11516|MYA GONZALES|Female|1954-10-21|M|High School|Clerical|30000.0|1
11517|KATHERINE BRYANT|Female|1954-06-20|M|Partial College|Clerical|40000.0|1
11518|EDWARD WASHINGTON|Male|1955-05-10|M|Partial College|Clerical|40000.0|1
11520|JADA MORGAN|Female|1955-04-11|M|Partial College|Clerical|40000.0|1
11521|ARIANA PETERSON|Female|1955-12-09|M|Partial College|Clerical|40000.0|1
11522|CHRISTIAN HUGHES|Male|1955-12-23|M|Graduate Degree|Skilled Manual|80000.0|5
11523|LUCAS TAYLOR|Male|1956-08-10|M|Partial College|Clerical|40000.0|1
11524|ALYSSA JACKSON|Female|1956-01-23|M|Partial College|Clerical|40000.0|1
11525|ARIANA COOK|Female|1956-01-09|M|Partial College|Clerical|40000.0|1
11526|KATHERINE DIAZ|Unknown|1956-08-06|M|Partial College|Clerical|40000.0|1
11527|JENNA GREEN|Female|1956-06-04|M|Partial College|Clerical|40000.0|1
11528|JOAN WASHINGTON|Female|1957-08-19|M|Partial College|Clerical|40000.0|1
11529|AUSTIN BRYANT|Male|1957-11-16|M|Partial College|Clerical|40000.0|1
11530|ANDREW MARTINEZ|Male|1957-07-26|M|Partial College|Clerical|40000.0|1
11531|NINA YUAN|Female|1957-01-07|M|Partial College|Clerical|40000.0|1
11532|LAUREN MILLER|Female|1957-02-26|M|Partial College|Clerical|40000.0|1
11533|EBONY GILL|Female|1957-07-21|M|Partial College|Clerical|40000.0|1
11534|CAMERON LEWIS|Male|1958-11-13|S|Graduate Degree|Skilled Manual|60000.0|4
11535|DEVIN NELSON|Male|1958-07-03|M|Graduate Degree|Skilled Manual|60000.0|4
11536|LOGAN CHOW|Male|1958-04-17|M|Graduate Degree|Skilled Manual|60000.0|4
11537|DAKOTA ROSS|Male|1958-03-24|M|Graduate Degree|Skilled Manual|60000.0|4
11538|NICOLE TAYLOR|Female|1959-08-28|S|Graduate Degree|Skilled Manual|60000.0|4
11539|JUSTIN WASHINGTON|Male|1959-08-22|M|Graduate Degree|Skilled Manual|60000.0|4
11540|ALBERTO NAVARRO|Male|1959-01-28|S|Graduate Degree|Skilled Manual|60000.0|4
11541|AIDAN ROSS|Male|1959-04-12|S|Graduate Degree|Skilled Manual|60000.0|4
11542|ALEJANDRO TANG|Male|1968-09-10|S|Partial College|Manual|20000.0|1
11543|SHEENA CHANDE|Female|1968-02-17|M|Partial College|Manual|20000.0|1
11544|JOEL GARCIA|Male|1968-05-07|M|Bachelors|Clerical|30000.0|1
11545|REGINALD DOMINGUEZ|Male|1968-03-25|M|Bachelors|Clerical|30000.0|1
11546|CHRISTINE CHANDE|Female|1968-03-14|M|Bachelors|Clerical|30000.0|1
11547|CINDY SAI|Female|1968-03-08|M|Graduate Degree|Clerical|40000.0|0
11549|CRYSTAL LIANG|Female|1968-09-06|M|Bachelors|Clerical|40000.0|0
11550|DEB TORRES|Female|1968-08-08|S|Bachelors|Clerical|40000.0|0
11551|SHANNON ALVAREZ|Male|1967-05-25|S|High School|Manual|10000.0|3
11552|EDDIE RUBIO|Male|1967-05-27|S|Partial College|Manual|20000.0|1
11553|SHARON LUO|Female|1967-09-09|M|Partial College|Manual|20000.0|1
11554|SYDNEY SIMMONS|Female|1926-09-28|S|High School|Manual|10000.0|4
11555|ALEXANDRIA HENDERSON|Female|1926-07-08|M|Bachelors|Clerical|40000.0|1
11556|LUCAS EVANS|Male|1967-05-14|M|Partial College|Manual|20000.0|1
11557|FELICIA RAMOS|Female|1967-01-15|S|Bachelors|Clerical|30000.0|1
11558|IVAN MALHOTRA|Male|1967-08-22|S|Bachelors|Clerical|30000.0|1
11559|FREDERICK SUBRAM|Male|1967-12-16|S|Bachelors|Clerical|30000.0|1
11560|WHITNEY SRINI|Female|1967-08-13|S|Bachelors|Clerical|30000.0|1
11561|BRIANA DOMINGUEZ|Female|1966-07-24|S|Partial High School|Manual|10000.0|5
11562|JARROD GONZALEZ|Male|1966-04-19|M|High School|Manual|20000.0|1
11563|CESAR SRINI|Male|1966-02-01|S|High School|Manual|20000.0|1
11564|JORGE LIANG|Male|1966-07-12|S|High School|Manual|20000.0|1
11565|ERIK DIAZ|Male|1966-07-02|S|High School|Manual|20000.0|2
11566|APRIL SHAN|Female|1967-09-02|M|Bachelors|Clerical|40000.0|0
11567|CARLA PEREZ|Female|1967-09-23|M|Bachelors|Clerical|40000.0|0
11568|ALEXIA FOSTER|Female|1966-10-23|S|High School|Manual|20000.0|2
11569|TROY MALHOTRA|Male|1966-05-10|M|Bachelors|Clerical|30000.0|1
11570|KRISTIN ANDERSEN|Female|1966-01-22|M|Bachelors|Skilled Manual|30000.0|1
11571|JOEL SAI|Male|1966-05-18|M|Bachelors|Skilled Manual|30000.0|1
11572|BILLY MORENO|Male|1966-03-15|M|Bachelors|Skilled Manual|30000.0|1
11573|MEAGAN SUBRAM|Female|1965-11-15|S|High School|Manual|20000.0|2
11574|KARLA LUO|Female|1965-07-17|S|High School|Manual|20000.0|2
11575|JACKSON CAMPBELL|Male|1965-04-21|S|High School|Manual|20000.0|2
11576|MICAH ZHU|Male|1965-02-10|M|Bachelors|Skilled Manual|30000.0|1
11577|JANET SERRANO|Female|1965-10-22|M|Bachelors|Skilled Manual|30000.0|1
11578|TRISHA HUANG|Female|1964-11-08|S|Partial High School|Manual|10000.0|3
11579|CLAYTON BECK|Male|1964-08-20|S|High School|Manual|20000.0|3
11580|MELVIN RAJE|Male|1933-09-12|M|Bachelors|Skilled Manual|30000.0|1
11581|CINDY JORDAN|Female|1966-09-04|M|Bachelors|Professional|40000.0|0
11582|CLAUDIA MA|Female|1963-04-13|S|Partial College|Clerical|30000.0|2
11583|KARLA XU|Female|1965-09-26|S|Partial College|Clerical|30000.0|2
11584|DEVIN CARTER|Male|1965-11-22|M|Bachelors|Skilled Manual|40000.0|1
11585|KARI PEREZ|Female|1965-03-08|M|Bachelors|Skilled Manual|40000.0|1
11586|ALBERTO ROMERO|Male|1965-12-15|M|Bachelors|Skilled Manual|40000.0|1
11587|KEVIN BRYANT|Male|1964-10-21|S|Partial College|Clerical|30000.0|2
11588|CANDACE MEHTA|Female|1964-07-14|M|Partial College|Clerical|30000.0|2
11589|EBONY MALHOTRA|Female|1964-05-04|M|Bachelors|Skilled Manual|40000.0|1
11590|ERIKA DIAZ|Female|1963-10-18|S|Partial College|Clerical|30000.0|2
11591|STACEY LU|Female|1963-05-16|S|Partial College|Clerical|30000.0|3
11592|DARRELL RAJI|Male|1978-09-04|S|High School|Manual|20000.0|0
11593|ARMANDO MORENO|Male|1977-03-25|S|High School|Manual|20000.0|0
11594|COREY GOEL|Male|1979-11-04|S|High School|Manual|20000.0|4
11595|SEBASTIAN HOWARD|Male|1979-07-02|S|High School|Manual|20000.0|5
11596|ROGER RAJE|Male|1963-09-03|M|Bachelors|Skilled Manual|40000.0|1
11597|JANELLE CHANDRA|Female|1978-02-06|S|Partial College|Clerical|30000.0|3
11598|MEREDITH RUIZ|Female|1978-07-02|S|Partial College|Clerical|30000.0|3
11599|MELODY DIAZ|Female|1977-09-16|S|High School|Manual|20000.0|0
11600|LINDA RUBIO|Female|1977-04-07|S|Partial College|Clerical|30000.0|0
11601|IVAN RAMAN|Male|1977-08-21|S|Partial College|Clerical|30000.0|0
11602|LARRY GILL|Male|1977-04-13|S|Partial College|Clerical|30000.0|0
11603|GEOFFREY GONZALEZ|Male|1977-02-06|S|Partial College|Clerical|30000.0|0
11604|EDGAR SANCHEZ|Male|1977-06-03|S|Partial College|Clerical|30000.0|0
11605|HEIDI SUBRAM|Female|1976-11-20|S|High School|Manual|20000.0|0
11606|MELODY RAMOS|Female|1975-02-03|S|Partial High School|Manual|10000.0|0
11607|CLINTON MORENO|Male|1975-05-09|S|High School|Manual|20000.0|0
11608|CESAR MADAN|Male|1976-03-04|S|High School|Manual|20000.0|0
11609|EUGENE YE|Male|1976-06-26|S|Partial College|Clerical|30000.0|0
11610|BLAKE COLLINS|Male|1975-04-23|S|Partial College|Clerical|30000.0|0
11611|ERNEST LIN|Male|1974-02-27|M|Partial High School|Manual|20000.0|0
11612|KEITH ANDERSEN|Male|1974-10-11|S|Partial High School|Manual|20000.0|0
11613|MEREDITH PRASAD|Female|1975-11-03|S|Partial College|Clerical|30000.0|0
11614|KATRINA SHARMA|Female|1975-08-17|S|Partial College|Clerical|30000.0|0
